년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2026년,03월,KAL,KE,대한항공,국제,일본,일본,NRT,출발,정기,화물,26 ,0 ,0 ,0 ,992428 ,690755 ,102394 ,0 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,NRT,출발,정기,여객,124 ,22635 ,160 ,8673 ,233240 ,277621 ,90315 ,420093 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,NRT,출발,부정기,화물,15 ,0 ,0 ,0 ,427696 ,308784 ,34831 ,0 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,NRT,출발,부정기,여객,28 ,3755 ,22 ,591 ,2 ,0 ,0 ,58997 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,OKA,도착,정기,여객,31 ,5105 ,204 ,264 ,176 ,0 ,0 ,80776 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,OKA,도착,부정기,여객,1 ,157 ,1 ,0 ,0 ,0 ,0 ,1792 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,OKA,출발,정기,여객,31 ,4538 ,171 ,398 ,420 ,1555 ,0 ,64224 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,OKJ,도착,정기,여객,14 ,1340 ,5 ,487 ,0 ,0 ,0 ,21007 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,OKJ,출발,정기,여객,14 ,1672 ,6 ,159 ,47 ,0 ,0 ,22553 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,UKB,도착,정기,여객,61 ,8766 ,55 ,1158 ,1270 ,0 ,0 ,119625 
2026년,03월,KAL,KE,대한항공,국제,일본,일본,UKB,출발,정기,여객,61 ,8743 ,53 ,1492 ,74 ,0 ,0 ,126912 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CAN,도착,정기,화물,35 ,0 ,0 ,0 ,228955 ,3123615 ,9002 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CAN,도착,정기,여객,31 ,6205 ,9 ,1076 ,17460 ,306839 ,5049 ,112061 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CAN,출발,정기,화물,35 ,0 ,0 ,0 ,307060 ,827429 ,41720 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CAN,출발,정기,여객,31 ,6223 ,8 ,848 ,4459 ,28694 ,0 ,85931 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CGO,도착,정기,화물,8 ,0 ,0 ,0 ,90386 ,617783 ,14335 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CGO,도착,정기,여객,19 ,2274 ,5 ,492 ,400 ,0 ,0 ,42900 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CGO,출발,정기,화물,8 ,0 ,0 ,0 ,37543 ,51357 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CGO,출발,정기,여객,19 ,2011 ,6 ,341 ,821 ,738 ,0 ,29869 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CSX,도착,정기,여객,22 ,3275 ,1 ,322 ,5353 ,704 ,0 ,49514 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,CSX,출발,정기,여객,22 ,2833 ,1 ,171 ,1131 ,0 ,0 ,33137 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,DLC,도착,정기,여객,31 ,4602 ,30 ,1215 ,26958 ,95392 ,30573 ,83149 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,DLC,출발,정기,여객,31 ,4206 ,22 ,856 ,24744 ,7712 ,8502 ,62874 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,DYG,도착,정기,여객,9 ,1412 ,2 ,13 ,0 ,0 ,0 ,18776 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,DYG,출발,정기,여객,9 ,1348 ,1 ,19 ,0 ,0 ,0 ,15157 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,FOC,도착,정기,여객,18 ,1436 ,6 ,1330 ,0 ,0 ,0 ,62536 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,FOC,출발,정기,여객,18 ,1602 ,8 ,790 ,0 ,0 ,0 ,39216 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,HFE,도착,정기,여객,14 ,2058 ,5 ,189 ,0 ,0 ,0 ,28446 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,HFE,출발,정기,여객,14 ,1762 ,2 ,74 ,420 ,993 ,0 ,22751 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,HGH,도착,정기,여객,13 ,1720 ,6 ,221 ,55 ,0 ,483 ,26355 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,HGH,출발,정기,여객,13 ,1680 ,3 ,173 ,0 ,0 ,0 ,22674 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,KMG,도착,정기,여객,18 ,2630 ,3 ,430 ,14 ,121 ,100 ,43713 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,KMG,출발,정기,여객,18 ,2640 ,0 ,254 ,81 ,0 ,0 ,35966 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,NKG,도착,정기,여객,18 ,2325 ,4 ,711 ,0 ,0 ,0 ,45578 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,NKG,출발,정기,여객,18 ,2317 ,7 ,554 ,38 ,1111 ,0 ,38267 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PEK,도착,정기,여객,80 ,6729 ,12 ,5623 ,1732 ,36386 ,2876 ,191086 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PEK,출발,정기,여객,80 ,5078 ,26 ,5920 ,22277 ,521 ,3013 ,165796 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,도착,정기,화물,35 ,0 ,0 ,0 ,387295 ,2871373 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,도착,정기,여객,93 ,16566 ,47 ,5586 ,48671 ,581814 ,0 ,309654 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,도착,부정기,화물,14 ,0 ,0 ,0 ,213199 ,1058796 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,출발,정기,화물,35 ,0 ,0 ,0 ,1355950 ,868172 ,7934 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,출발,정기,여객,93 ,15940 ,42 ,5729 ,174715 ,139948 ,0 ,267484 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,PVG,출발,부정기,화물,14 ,0 ,0 ,0 ,258758 ,226845 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,SHE,도착,정기,여객,62 ,6526 ,36 ,3883 ,1407 ,19397 ,20509 ,198803 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,SHE,출발,정기,여객,62 ,5150 ,45 ,3150 ,3391 ,3883 ,0 ,132017 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,SZX,도착,정기,여객,31 ,7404 ,12 ,859 ,11219 ,472830 ,0 ,112494 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,SZX,출발,정기,여객,31 ,7105 ,10 ,739 ,177747 ,17268 ,0 ,83624 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TAO,도착,정기,여객,62 ,7870 ,21 ,2890 ,9665 ,102312 ,2749 ,159603 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TAO,출발,정기,여객,62 ,7483 ,18 ,2242 ,4089 ,36746 ,0 ,121795 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TSN,도착,정기,화물,20 ,0 ,0 ,0 ,55312 ,1130288 ,130475 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TSN,도착,정기,여객,31 ,3805 ,5 ,1326 ,479 ,639 ,0 ,79934 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TSN,출발,정기,화물,20 ,0 ,0 ,0 ,290299 ,426023 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,TSN,출발,정기,여객,31 ,3590 ,7 ,960 ,3123 ,7815 ,0 ,59813 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,WUH,도착,정기,여객,18 ,3835 ,8 ,824 ,2087 ,306948 ,4361 ,65897 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,WUH,출발,정기,여객,18 ,3810 ,6 ,514 ,34154 ,19050 ,0 ,54517 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,XIY,도착,정기,여객,31 ,6902 ,13 ,1115 ,78665 ,139402 ,0 ,108759 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,XIY,출발,정기,화물,0 ,0 ,0 ,0 ,110875 ,73268 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,XIY,출발,정기,여객,31 ,6087 ,15 ,732 ,30676 ,69577 ,0 ,81615 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,XMN,도착,정기,여객,31 ,4796 ,3 ,428 ,8984 ,21581 ,1148 ,71913 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,XMN,출발,정기,여객,31 ,4835 ,4 ,194 ,3259 ,431 ,0 ,53251 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,YNJ,도착,정기,여객,31 ,4608 ,25 ,764 ,0 ,0 ,0 ,89706 
2026년,03월,KAL,KE,대한항공,국제,중국,중국,YNJ,출발,정기,여객,31 ,3022 ,21 ,528 ,14 ,0 ,0 ,43372 
2026년,03월,KAL,KE,대한항공,국제,동북아,대만,RMQ,도착,정기,여객,31 ,4411 ,17 ,97 ,300 ,0 ,0 ,58154 
2026년,03월,KAL,KE,대한항공,국제,동북아,대만,RMQ,출발,정기,여객,31 ,4332 ,21 ,45 ,0 ,0 ,0 ,66987 
2026년,03월,KAL,KE,대한항공,국제,동북아,대만,TPE,도착,정기,여객,62 ,15727 ,67 ,879 ,339041 ,240756 ,0 ,222072 
2026년,03월,KAL,KE,대한항공,국제,동북아,대만,TPE,출발,정기,여객,62 ,14430 ,67 ,707 ,369812 ,103022 ,15412 ,199147 
2026년,03월,KAL,KE,대한항공,국제,동북아,마카오,MFM,도착,정기,여객,31 ,5163 ,55 ,27 ,0 ,0 ,0 ,60511 
2026년,03월,KAL,KE,대한항공,국제,동북아,마카오,MFM,출발,정기,여객,31 ,4579 ,49 ,53 ,3 ,0 ,0 ,46407 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,도착,정기,화물,36 ,0 ,0 ,0 ,377709 ,2487556 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,도착,정기,여객,93 ,17360 ,49 ,4547 ,25990 ,534540 ,0 ,315872 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,도착,부정기,화물,30 ,0 ,0 ,0 ,141203 ,2487768 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,출발,정기,화물,36 ,0 ,0 ,0 ,1006178 ,150950 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,출발,정기,여객,93 ,15416 ,55 ,4583 ,47627 ,176386 ,161948 ,281067 
2026년,03월,KAL,KE,대한항공,국제,동북아,홍콩,HKG,출발,부정기,화물,30 ,0 ,0 ,0 ,121834 ,138689 ,61313 ,0 
2026년,03월,KAL,KE,대한항공,국제,동북아,몽골,UBN,도착,정기,여객,26 ,4413 ,52 ,1958 ,10508 ,2410 ,54 ,105085 
2026년,03월,KAL,KE,대한항공,국제,동북아,몽골,UBN,출발,정기,여객,26 ,3079 ,36 ,1755 ,96378 ,97780 ,4569 ,105220 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,KUL,도착,정기,화물,4 ,0 ,0 ,0 ,133866 ,187415 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,KUL,도착,정기,여객,31 ,6378 ,31 ,2230 ,80234 ,291209 ,0 ,153983 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,KUL,출발,정기,화물,4 ,0 ,0 ,0 ,95256 ,212829 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,KUL,출발,정기,여객,31 ,5710 ,29 ,1050 ,144600 ,133868 ,4950 ,121912 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,PEN,도착,정기,화물,20 ,0 ,0 ,0 ,475239 ,1060779 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,말레이시아,PEN,출발,정기,화물,20 ,0 ,0 ,0 ,80446 ,625249 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,미얀마,RGN,도착,정기,여객,5 ,931 ,0 ,344 ,21363 ,12987 ,0 ,31900 
2026년,03월,KAL,KE,대한항공,국제,동남아,미얀마,RGN,출발,정기,여객,5 ,765 ,3 ,154 ,14 ,12132 ,1143 ,75115 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,CXR,도착,정기,여객,31 ,6721 ,85 ,1773 ,554 ,0 ,0 ,169827 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,CXR,도착,부정기,여객,1 ,166 ,3 ,14 ,0 ,0 ,0 ,2697 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,CXR,출발,정기,여객,31 ,6357 ,75 ,913 ,25 ,0 ,0 ,103885 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,DAD,도착,정기,여객,62 ,13214 ,114 ,4120 ,323326 ,133222 ,18463 ,330771 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,DAD,출발,정기,여객,62 ,11995 ,123 ,3228 ,13014 ,63326 ,0 ,208828 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,도착,정기,화물,32 ,0 ,0 ,0 ,1450454 ,1324386 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,도착,정기,여객,62 ,11621 ,55 ,3343 ,109427 ,261773 ,0 ,263657 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,도착,부정기,화물,1 ,0 ,0 ,0 ,0 ,79098 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,출발,정기,화물,33 ,0 ,0 ,0 ,1939675 ,349529 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,출발,정기,여객,62 ,9474 ,24 ,4262 ,79336 ,174337 ,3377 ,195381 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,HAN,출발,부정기,화물,1 ,0 ,0 ,0 ,223938 ,75880 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,PQC,도착,정기,여객,38 ,9683 ,222 ,424 ,0 ,0 ,0 ,145351 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,PQC,출발,정기,여객,38 ,7854 ,185 ,256 ,0 ,0 ,0 ,93756 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,SGN,도착,정기,화물,8 ,0 ,0 ,0 ,132178 ,460707 ,1495 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,SGN,도착,정기,여객,93 ,12997 ,115 ,13457 ,487160 ,576425 ,0 ,717653 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,SGN,출발,정기,화물,8 ,0 ,0 ,0 ,73936 ,146463 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,베트남,SGN,출발,정기,여객,93 ,12127 ,84 ,9973 ,531122 ,254124 ,8308 ,452974 
2026년,03월,KAL,KE,대한항공,국제,동남아,싱가포르,SIN,도착,정기,화물,5 ,0 ,0 ,0 ,190122 ,156069 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,싱가포르,SIN,도착,정기,여객,93 ,21017 ,146 ,5201 ,588736 ,395630 ,0 ,394435 
2026년,03월,KAL,KE,대한항공,국제,동남아,싱가포르,SIN,출발,정기,화물,4 ,0 ,0 ,0 ,226293 ,594567 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,싱가포르,SIN,출발,정기,여객,93 ,17934 ,108 ,4461 ,674257 ,512187 ,27352 ,379357 
2026년,03월,KAL,KE,대한항공,국제,동남아,인도네시아,CGK,도착,정기,여객,31 ,6284 ,49 ,2036 ,147427 ,250567 ,0 ,153373 
2026년,03월,KAL,KE,대한항공,국제,동남아,인도네시아,CGK,출발,정기,화물,0 ,0 ,0 ,0 ,45256 ,164573 ,1495 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,인도네시아,CGK,출발,정기,여객,31 ,5722 ,47 ,1064 ,173701 ,124741 ,23633 ,158355 
2026년,03월,KAL,KE,대한항공,국제,동남아,인도네시아,DPS,도착,정기,여객,60 ,10113 ,52 ,7432 ,7127 ,53401 ,0 ,303573 
2026년,03월,KAL,KE,대한항공,국제,동남아,인도네시아,DPS,출발,정기,여객,60 ,9270 ,48 ,5312 ,178175 ,6668 ,0 ,221883 
2026년,03월,KAL,KE,대한항공,국제,동남아,캄보디아,KTI,도착,정기,여객,31 ,1806 ,16 ,2467 ,2038 ,27101 ,5388 ,119550 
2026년,03월,KAL,KE,대한항공,국제,동남아,캄보디아,KTI,출발,정기,여객,31 ,1321 ,21 ,2489 ,154 ,8 ,897 ,100572 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,BKK,도착,정기,화물,10 ,0 ,0 ,0 ,236382 ,596860 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,BKK,도착,정기,여객,151 ,21150 ,60 ,19448 ,795079 ,955890 ,0 ,792503 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,BKK,출발,정기,화물,10 ,0 ,0 ,0 ,57221 ,162334 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,BKK,출발,정기,여객,149 ,18732 ,91 ,14052 ,794622 ,398631 ,40773 ,584565 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,CNX,도착,정기,여객,29 ,5929 ,27 ,1852 ,67827 ,0 ,0 ,141324 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,CNX,출발,정기,여객,28 ,4152 ,21 ,1283 ,5181 ,0 ,0 ,90489 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,HKT,도착,정기,여객,31 ,5105 ,34 ,3327 ,120258 ,0 ,0 ,143097 
2026년,03월,KAL,KE,대한항공,국제,동남아,태국,HKT,출발,정기,여객,31 ,4549 ,31 ,1609 ,89146 ,4352 ,0 ,87784 
2026년,03월,KAL,KE,대한항공,국제,동남아,필리핀,CEB,도착,정기,여객,31 ,4373 ,57 ,3745 ,135200 ,62172 ,0 ,146961 
2026년,03월,KAL,KE,대한항공,국제,동남아,필리핀,CEB,출발,정기,여객,31 ,3774 ,61 ,3621 ,30584 ,406963 ,0 ,151728 
2026년,03월,KAL,KE,대한항공,국제,동남아,필리핀,MNL,도착,정기,여객,122 ,9995 ,54 ,17728 ,226586 ,481327 ,0 ,694211 
2026년,03월,KAL,KE,대한항공,국제,동남아,필리핀,MNL,출발,정기,화물,0 ,0 ,0 ,0 ,25479 ,183719 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,동남아,필리핀,MNL,출발,정기,여객,121 ,7907 ,82 ,14997 ,261451 ,388200 ,7232 ,614728 
2026년,03월,KAL,KE,대한항공,국제,미주,멕시코,GDL,도착,정기,화물,13 ,0 ,0 ,0 ,194329 ,422576 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,멕시코,GDL,출발,정기,화물,12 ,0 ,0 ,0 ,19302 ,314948 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ANC,도착,정기,화물,0 ,0 ,0 ,0 ,28 ,0 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ANC,도착,부정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ANC,출발,정기,화물,0 ,0 ,0 ,0 ,13 ,7500 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ATL,도착,정기,화물,8 ,0 ,0 ,0 ,250793 ,261644 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ATL,도착,정기,여객,32 ,4628 ,24 ,3550 ,7943 ,47878 ,0 ,211963 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ATL,도착,부정기,화물,1 ,0 ,0 ,0 ,50263 ,32232 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ATL,출발,정기,화물,8 ,0 ,0 ,0 ,207899 ,378174 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ATL,출발,정기,여객,33 ,4445 ,36 ,4435 ,40332 ,387638 ,0 ,267606 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,BOS,도착,정기,여객,31 ,2697 ,16 ,5360 ,63822 ,29742 ,0 ,192331 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,BOS,출발,정기,여객,31 ,2811 ,41 ,5270 ,35448 ,328034 ,0 ,236015 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,DFW,도착,정기,여객,31 ,3831 ,29 ,4196 ,16183 ,55966 ,0 ,192453 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,DFW,출발,정기,화물,0 ,0 ,0 ,0 ,427232 ,984206 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,DFW,출발,정기,여객,31 ,3258 ,55 ,4950 ,9609 ,254762 ,0 ,239134 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,IAD,도착,정기,여객,31 ,3895 ,36 ,4215 ,47984 ,93358 ,0 ,204865 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,IAD,출발,정기,여객,31 ,3349 ,48 ,4741 ,9816 ,348984 ,0 ,248823 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,JFK,도착,정기,화물,35 ,0 ,0 ,0 ,730761 ,546807 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,JFK,도착,정기,여객,62 ,10762 ,50 ,9485 ,115403 ,86862 ,1285 ,463304 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,JFK,출발,정기,화물,34 ,0 ,0 ,0 ,246736 ,1039774 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,JFK,출발,정기,여객,62 ,9910 ,83 ,10372 ,78671 ,486349 ,51226 ,536042 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAS,도착,정기,여객,31 ,3167 ,13 ,5128 ,0 ,0 ,0 ,192183 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAS,출발,정기,여객,31 ,2843 ,17 ,5324 ,12966 ,391237 ,0 ,201234 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAX,도착,정기,화물,58 ,0 ,0 ,0 ,865703 ,599627 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAX,도착,정기,여객,62 ,13533 ,72 ,8914 ,330957 ,21709 ,217 ,497201 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAX,출발,정기,화물,58 ,0 ,0 ,0 ,1213166 ,4081332 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LAX,출발,정기,여객,62 ,11657 ,82 ,10254 ,47746 ,430458 ,28861 ,533553 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,LCK,도착,정기,화물,0 ,0 ,0 ,0 ,74000 ,0 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,MIA,출발,정기,화물,0 ,0 ,0 ,0 ,36989 ,763222 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ORD,도착,정기,화물,41 ,0 ,0 ,0 ,233074 ,314487 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ORD,도착,정기,여객,31 ,3315 ,28 ,4673 ,108981 ,96038 ,812 ,192701 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ORD,출발,정기,화물,43 ,0 ,0 ,0 ,970092 ,3717421 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,ORD,출발,정기,여객,31 ,3333 ,44 ,5033 ,119096 ,409905 ,15035 ,237194 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SEA,도착,정기,화물,17 ,0 ,0 ,0 ,500181 ,382313 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SEA,도착,정기,여객,31 ,3944 ,35 ,5588 ,12726 ,41778 ,0 ,196528 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SEA,출발,정기,화물,17 ,0 ,0 ,0 ,0 ,15079 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SEA,출발,정기,여객,31 ,3684 ,63 ,5853 ,6672 ,302953 ,0 ,242505 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SFO,도착,정기,화물,0 ,0 ,0 ,0 ,169845 ,192568 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SFO,도착,정기,여객,31 ,5046 ,31 ,3931 ,19571 ,18603 ,0 ,185696 
2026년,03월,KAL,KE,대한항공,국제,미주,미국,SFO,출발,정기,여객,31 ,4589 ,56 ,4579 ,63519 ,266082 ,0 ,214262 
2026년,03월,KAL,KE,대한항공,국제,미주,브라질,VCP,도착,정기,화물,9 ,0 ,0 ,0 ,6387 ,20283 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,브라질,VCP,출발,정기,화물,9 ,0 ,0 ,0 ,65366 ,229067 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,칠레,SCL,도착,정기,화물,0 ,0 ,0 ,0 ,50470 ,98736 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YEG,도착,정기,화물,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YHZ,도착,정기,화물,0 ,0 ,0 ,0 ,84365 ,587580 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YVR,도착,정기,화물,0 ,0 ,0 ,0 ,33570 ,3225 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YVR,도착,정기,여객,50 ,6396 ,72 ,9165 ,47887 ,42222 ,0 ,360613 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YVR,출발,정기,여객,50 ,5318 ,145 ,9836 ,52022 ,446147 ,19706 ,471101 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YYZ,도착,정기,화물,13 ,0 ,0 ,0 ,202692 ,231069 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YYZ,도착,정기,여객,31 ,4060 ,49 ,5311 ,15952 ,11232 ,0 ,235111 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YYZ,출발,정기,화물,12 ,0 ,0 ,0 ,13225 ,928911 ,2370 ,0 
2026년,03월,KAL,KE,대한항공,국제,미주,캐나다,YYZ,출발,정기,여객,31 ,3421 ,68 ,5867 ,5564 ,184444 ,25021 ,299156 
2026년,03월,KAL,KE,대한항공,국제,미주,페루,LIM,도착,정기,화물,0 ,0 ,0 ,0 ,86550 ,168520 ,0 ,0 
2026년,03월,KAL,KE,대한항공,국제,대양주,뉴질랜드,AKL,도착,정기,여객,26 ,6308 ,42 ,671 ,85105 ,125908 ,0 ,140673 
2026년,03월,KAL,KE,대한항공,국제,대양주,뉴질랜드,AKL,출발,정기,여객,25 ,6017 ,37 ,505 ,28405 ,132639 ,17928 ,127967 
